sample_id,userid,sensor,body_part,side,sequence_length
2256,user01,smartwatch,hand,right,3500
2258,user01,smartwatch,hand,right,3500
2260,user01,smartwatch,hand,right,3500
2262,user01,smartwatch,hand,right,3500
2270,user01,smartwatch,hand,right,4000
2271,user01,smartwatch,hand,right,4000
2272,user01,smartwatch,hand,right,4000
2276,user01,smartwatch,hand,right,4000
2282,user01,smartwatch,hand,right,4000
2286,user01,smartwatch,hand,right,4000
2289,user01,smartwatch,hand,right,4000
2292,user01,smartwatch,hand,right,4000
2293,user01,smartwatch,hand,right,4000
2295,user01,smartwatch,hand,right,4000
2298,user01,smartwatch,hand,right,4000
2302,user01,smartwatch,hand,right,4000
2306,user01,smartwatch,hand,right,3000
2308,user01,smartwatch,hand,right,3000
2310,user01,smartwatch,hand,right,3000
2312,user01,smartwatch,hand,right,3000
2316,user01,smartwatch,hand,right,3000
2320,user01,smartwatch,hand,right,3000
2333,user01,smartwatch,hand,right,3500
2334,user01,smartwatch,hand,right,3500
2337,user01,smartwatch,hand,right,3500
2338,user01,smartwatch,hand,right,3500
2349,user01,smartwatch,hand,right,4000
2350,user01,smartwatch,hand,right,4000
2352,user01,smartwatch,hand,right,4000
2359,user01,smartwatch,hand,right,3000
2362,user01,smartwatch,hand,right,3000
2364,user01,smartwatch,hand,right,3000
2367,user01,smartwatch,hand,right,3000
2368,user01,smartwatch,hand,right,3500
2370,user01,smartwatch,hand,right,3500
2376,user01,smartwatch,hand,right,3500
2378,user01,smartwatch,hand,right,3500
2383,user01,smartwatch,hand,right,4000
2385,user01,smartwatch,hand,right,4000
2386,user01,smartwatch,hand,right,4000
2387,user01,smartwatch,hand,right,4000
2388,user01,smartwatch,hand,right,4000
2389,user01,smartwatch,hand,right,3000
2392,user01,smartwatch,hand,right,3000
2393,user01,smartwatch,hand,right,3000
2394,user01,smartwatch,hand,right,3000
2395,user01,smartwatch,hand,right,3000
2397,user01,smartwatch,hand,right,3000
2400,user01,smartwatch,hand,right,3000
2404,user01,smartwatch,hand,right,3000
2406,user01,smartwatch,hand,right,3000
2409,user01,smartwatch,hand,right,3000
2412,user01,smartwatch,hand,right,3000
2413,user01,smartwatch,hand,right,3000
2420,user01,smartwatch,hand,right,3500
2429,user01,smartwatch,hand,right,3500
2430,user01,smartwatch,hand,right,3500
2440,user01,smartwatch,hand,right,4000
2442,user01,smartwatch,hand,right,4000
2444,user01,smartwatch,hand,right,4000
2448,user01,smartwatch,hand,right,4000
2449,user01,smartwatch,hand,right,4000
2450,user01,smartwatch,hand,right,4000
2453,user01,smartwatch,hand,right,4000
2456,user01,smartwatch,hand,right,4000
2457,user01,smartwatch,hand,right,4000
2460,user01,smartwatch,hand,right,4000
2462,user01,smartwatch,hand,right,3000
2464,user01,smartwatch,hand,right,3000
2467,user01,smartwatch,hand,right,3000
2469,user01,smartwatch,hand,right,3500
2473,user01,smartwatch,hand,right,3500
2477,user01,smartwatch,hand,right,4000
2478,user01,smartwatch,hand,right,4000
2479,user01,smartwatch,hand,right,4000
2480,user01,smartwatch,hand,right,4000
2481,user01,smartwatch,hand,right,3000
2491,user01,smartwatch,hand,right,3000
2492,user01,smartwatch,hand,right,3000
2494,user01,smartwatch,hand,right,3000
2495,user01,smartwatch,hand,right,3000
2499,user01,smartwatch,hand,right,3500
2501,user01,smartwatch,hand,right,3500
2504,user01,smartwatch,hand,right,3500
2505,user01,smartwatch,hand,right,3500
2506,user01,smartwatch,hand,right,3500
2508,user01,smartwatch,hand,right,3500
2509,user01,smartwatch,hand,right,3500
2510,user01,smartwatch,hand,right,4000
2512,user01,smartwatch,hand,right,4000
2513,user01,smartwatch,hand,right,4000
2517,user01,smartwatch,hand,right,4000
2520,user01,smartwatch,hand,right,4000
2521,user01,smartwatch,hand,right,4000
2522,user01,smartwatch,hand,right,4000
2526,user01,smartwatch,hand,right,3000
2527,user01,smartwatch,hand,right,3000
2529,user01,smartwatch,hand,right,3000
2530,user01,smartwatch,hand,right,3000
2535,user01,smartwatch,hand,right,3000
2547,user01,smartwatch,hand,right,3500
2548,user01,smartwatch,hand,right,3500
2549,user01,smartwatch,hand,right,3500
2552,user01,smartwatch,hand,right,4000
2553,user01,smartwatch,hand,right,4000
2555,user01,smartwatch,hand,right,4000
2556,user01,smartwatch,hand,right,4000
2558,user01,smartwatch,hand,right,4000
2561,user01,smartwatch,hand,right,4000
2565,user01,smartwatch,hand,right,3000
2568,user01,smartwatch,hand,right,3000
2572,user01,smartwatch,hand,right,3500
2574,user01,smartwatch,hand,right,3500
2575,user01,smartwatch,hand,right,3500
2577,user01,smartwatch,hand,right,3500
2578,user01,smartwatch,hand,right,4000
2581,user01,smartwatch,hand,right,4000
2583,user01,smartwatch,hand,right,3000
2589,user01,smartwatch,hand,right,3000
2590,user01,smartwatch,hand,right,3500
2594,user01,smartwatch,hand,right,3500
2600,user01,smartwatch,hand,right,4000
2601,user01,smartwatch,hand,right,4000
2602,user01,smartwatch,hand,right,3000
2603,user01,smartwatch,hand,right,3000
2604,user01,smartwatch,hand,right,3000
2609,user01,smartwatch,hand,right,3000
2610,user01,smartwatch,hand,right,3000
2611,user01,smartwatch,hand,right,3000
2613,user01,smartwatch,hand,right,3000
2616,user01,smartwatch,hand,right,3000
2618,user01,smartwatch,hand,right,3000
2620,user01,smartwatch,hand,right,3500
2627,user01,smartwatch,hand,right,3500
2628,user01,smartwatch,hand,right,3500
2634,user01,smartwatch,hand,right,3500
2638,user01,smartwatch,hand,right,4000
2639,user01,smartwatch,hand,right,4000
2641,user01,smartwatch,hand,right,4000
2645,user01,smartwatch,hand,right,4000
2646,user01,smartwatch,hand,right,4000
2649,user01,smartwatch,hand,right,4000
2652,user01,smartwatch,hand,right,4000
2663,user01,smartwatch,hand,right,3000
2675,user01,smartwatch,hand,right,3500
2676,user01,smartwatch,hand,right,3500
2683,user01,smartwatch,hand,right,4000
2684,user01,smartwatch,hand,right,4000
2687,user01,smartwatch,hand,right,3000
2693,user01,smartwatch,hand,right,3000
2695,user01,smartwatch,hand,right,3000
2697,user01,smartwatch,hand,right,3000
2701,user01,smartwatch,hand,right,3000
2702,user01,smartwatch,hand,right,3000
2705,user01,smartwatch,hand,right,3000
2710,user01,smartwatch,hand,right,3000
2714,user01,smartwatch,hand,right,3500
2715,user01,smartwatch,hand,right,3500
2716,user01,smartwatch,hand,right,3500
2724,user01,smartwatch,hand,right,3500
2728,user01,smartwatch,hand,right,3500
2732,user01,smartwatch,hand,right,3500
2733,user01,smartwatch,hand,right,3500
2734,user01,smartwatch,hand,right,4000
2736,user01,smartwatch,hand,right,4000
2737,user01,smartwatch,hand,right,4000
2740,user01,smartwatch,hand,right,4000
2742,user01,smartwatch,hand,right,4000
2743,user01,smartwatch,hand,right,4000
2744,user01,smartwatch,hand,right,4000
2750,user01,smartwatch,hand,right,4000
2753,user01,smartwatch,hand,right,4000
2754,user01,smartwatch,hand,right,4000
2756,user01,smartwatch,hand,right,3000
2757,user01,smartwatch,hand,right,3000
2759,user01,smartwatch,hand,right,3000
2761,user01,smartwatch,hand,right,3500
2763,user01,smartwatch,hand,right,3500
2766,user01,smartwatch,hand,right,4000
2770,user01,smartwatch,hand,right,3000
2782,user01,smartwatch,hand,right,4000
2784,user01,smartwatch,hand,right,3000
2786,user01,smartwatch,hand,right,3000
2787,user01,smartwatch,hand,right,3000
2790,user01,smartwatch,hand,right,3500
2792,user01,smartwatch,hand,right,4000
2799,user01,smartwatch,hand,right,3000
2805,user01,smartwatch,hand,right,4000
2806,user01,smartwatch,hand,right,4000
2807,user01,smartwatch,hand,right,3000
2811,user01,smartwatch,hand,right,3000
2814,user01,smartwatch,hand,right,3500
2815,user01,smartwatch,hand,right,3500
2817,user01,smartwatch,hand,right,4000
2818,user01,smartwatch,hand,right,4000
2820,user01,smartwatch,hand,right,3000
2822,user01,smartwatch,hand,right,3000
2824,user01,smartwatch,hand,right,3000
2828,user01,smartwatch,hand,right,3500
2829,user01,smartwatch,hand,right,3500
2830,user01,smartwatch,hand,right,4000
2832,user01,smartwatch,hand,right,4000
2833,user01,smartwatch,hand,right,4000
2835,user01,smartwatch,hand,right,3000
2837,user01,smartwatch,hand,right,3000
2838,user01,smartwatch,hand,right,3000
2839,user01,smartwatch,hand,right,3500
2843,user01,smartwatch,hand,right,4000
2848,user01,smartwatch,hand,right,3000
2850,user01,smartwatch,hand,right,3500
2859,user01,smartwatch,hand,right,4000
2861,user01,smartwatch,hand,right,3000
2863,user01,smartwatch,hand,right,3000
2864,user01,smartwatch,hand,right,3000
2866,user01,smartwatch,hand,right,3500
2868,user01,smartwatch,hand,right,3500
2869,user01,smartwatch,hand,right,3500
2874,user01,smartwatch,hand,right,4000
2878,user01,smartwatch,hand,right,3000
2879,user01,smartwatch,hand,right,3500
2883,user01,smartwatch,hand,right,4000
2884,user01,smartwatch,hand,right,4000
2885,user01,smartwatch,hand,right,4000
2886,user01,smartwatch,hand,right,3000
2893,user01,smartwatch,hand,right,3000
2896,user01,smartwatch,hand,right,3500
2904,user01,smartwatch,hand,right,4000
2906,user01,smartwatch,hand,right,4000
2908,user01,smartwatch,hand,right,3000
2916,user01,smartwatch,hand,right,3000
2917,user01,smartwatch,hand,right,3000
2923,user01,smartwatch,hand,right,3500
2924,user01,smartwatch,hand,right,3500
2930,user01,smartwatch,hand,right,4000
2933,user01,smartwatch,hand,right,4000
2934,user01,smartwatch,hand,right,3000
2939,user01,smartwatch,hand,right,3000
2941,user01,smartwatch,hand,right,3000
2945,user01,smartwatch,hand,right,3000
2949,user01,smartwatch,hand,right,3500
2950,user01,smartwatch,hand,right,3500
2951,user01,smartwatch,hand,right,3500
2952,user01,smartwatch,hand,right,3500
2955,user01,smartwatch,hand,right,3500
2957,user01,smartwatch,hand,right,3500
2959,user01,smartwatch,hand,right,3500
2964,user01,smartwatch,hand,right,4000
2970,user01,smartwatch,hand,right,4000
2973,user01,smartwatch,hand,right,3000
2977,user01,smartwatch,hand,right,3000
2978,user01,smartwatch,hand,right,3000
2979,user01,smartwatch,hand,right,3000
2988,user01,smartwatch,hand,right,3500
2989,user01,smartwatch,hand,right,3500
2990,user01,smartwatch,hand,right,3500
2992,user01,smartwatch,hand,right,3500
2993,user01,smartwatch,hand,right,3500
2994,user01,smartwatch,hand,right,3500
2999,user01,smartwatch,hand,right,3500
3001,user01,smartwatch,hand,right,4000
3003,user01,smartwatch,hand,right,4000
3005,user01,smartwatch,hand,right,4000
3007,user01,smartwatch,hand,right,4000
3010,user01,smartwatch,hand,right,4000
3014,user01,smartwatch,hand,right,3000
3015,user01,smartwatch,hand,right,3000
3016,user01,smartwatch,hand,right,3000
3019,user01,smartwatch,hand,right,3000
3021,user01,smartwatch,hand,right,3000
3022,user01,smartwatch,hand,right,3000
3023,user01,smartwatch,hand,right,3000
3024,user01,smartwatch,hand,right,3000
3025,user01,smartwatch,hand,right,3000
3027,user01,smartwatch,hand,right,3000
3028,user01,smartwatch,hand,right,3000
3030,user01,smartwatch,hand,right,3000
3036,user01,smartwatch,hand,right,3000
3041,user01,smartwatch,hand,right,3500
3044,user01,smartwatch,hand,right,3500
3045,user01,smartwatch,hand,right,3500
3048,user01,smartwatch,hand,right,3500
3051,user01,smartwatch,hand,right,3500
3054,user01,smartwatch,hand,right,3500
3057,user01,smartwatch,hand,right,3500
3060,user01,smartwatch,hand,right,3500
3066,user01,smartwatch,hand,right,4000
3067,user01,smartwatch,hand,right,4000
3072,user01,smartwatch,hand,right,4000
3079,user01,smartwatch,hand,right,4000
3084,user01,smartwatch,hand,right,4000
3085,user01,smartwatch,hand,right,4000
3092,user01,smartwatch,hand,right,3000
3096,user01,smartwatch,hand,right,3000
3097,user01,smartwatch,hand,right,3000
3100,user01,smartwatch,hand,right,3000
3102,user01,smartwatch,hand,right,3000
3105,user01,smartwatch,hand,right,3000
3108,user01,smartwatch,hand,right,3000
3109,user01,smartwatch,hand,right,3000
3114,user01,smartwatch,hand,right,3500
3116,user01,smartwatch,hand,right,3500
3119,user01,smartwatch,hand,right,3500
3121,user01,smartwatch,hand,right,3500
3122,user01,smartwatch,hand,right,3500
3127,user01,smartwatch,hand,right,3500
3128,user01,smartwatch,hand,right,3500
3129,user01,smartwatch,hand,right,3500
3130,user01,smartwatch,hand,right,3500
3135,user01,smartwatch,hand,right,4000
3138,user01,smartwatch,hand,right,4000
3142,user01,smartwatch,hand,right,4000
3143,user01,smartwatch,hand,right,4000
3152,user01,smartwatch,hand,right,3000
3155,user01,smartwatch,hand,right,3000
3158,user01,smartwatch,hand,right,3000
3159,user01,smartwatch,hand,right,3000
3160,user01,smartwatch,hand,right,3000
3163,user01,smartwatch,hand,right,3000
3164,user01,smartwatch,hand,right,3000
3166,user01,smartwatch,hand,right,3000
3167,user01,smartwatch,hand,right,3000
3168,user01,smartwatch,hand,right,3000
3174,user01,smartwatch,hand,right,3000
3175,user01,smartwatch,hand,right,3000
3176,user01,smartwatch,hand,right,3000
3181,user01,smartwatch,hand,right,3500
3185,user01,smartwatch,hand,right,3500
3187,user01,smartwatch,hand,right,3500
3192,user01,smartwatch,hand,right,3500
3194,user01,smartwatch,hand,right,3500
3197,user01,smartwatch,hand,right,3500
3205,user01,smartwatch,hand,right,4000
3208,user01,smartwatch,hand,right,4000
3210,user01,smartwatch,hand,right,4000
3217,user01,smartwatch,hand,right,4000
3222,user01,smartwatch,hand,right,4000
3223,user01,smartwatch,hand,right,4000
3231,user01,smartwatch,hand,right,3000
3234,user01,smartwatch,hand,right,3000
3236,user01,smartwatch,hand,right,3000
3237,user01,smartwatch,hand,right,3000
3239,user01,smartwatch,hand,right,3000
3242,user01,smartwatch,hand,right,3000
3244,user01,smartwatch,hand,right,3000
3247,user01,smartwatch,hand,right,3000
3250,user01,smartwatch,hand,right,3000
3253,user01,smartwatch,hand,right,3500
3260,user01,smartwatch,hand,right,3500
3262,user01,smartwatch,hand,right,3500
3265,user01,smartwatch,hand,right,3500
3266,user01,smartwatch,hand,right,3500
3268,user01,smartwatch,hand,right,3500
3269,user01,smartwatch,hand,right,3500
3274,user01,smartwatch,hand,right,4000
3275,user01,smartwatch,hand,right,4000
3279,user01,smartwatch,hand,right,4000
3281,user01,smartwatch,hand,right,4000
3283,user01,smartwatch,hand,right,4000
3290,user01,smartwatch,hand,right,3000
3291,user01,smartwatch,hand,right,3000
3292,user01,smartwatch,hand,right,3000
3295,user01,smartwatch,hand,right,3000
3296,user01,smartwatch,hand,right,3000
3303,user01,smartwatch,hand,right,3000
3307,user01,smartwatch,hand,right,3000
3310,user01,smartwatch,hand,right,3000
3316,user01,smartwatch,hand,right,3000
3318,user01,smartwatch,hand,right,3000
3323,user01,smartwatch,hand,right,3500
3325,user01,smartwatch,hand,right,3500
3326,user01,smartwatch,hand,right,3500
3328,user01,smartwatch,hand,right,3500
3330,user01,smartwatch,hand,right,3500
3333,user01,smartwatch,hand,right,3500
3334,user01,smartwatch,hand,right,3500
3336,user01,smartwatch,hand,right,3500
3337,user01,smartwatch,hand,right,3500
3340,user01,smartwatch,hand,right,3500
3343,user01,smartwatch,hand,right,3500
3345,user01,smartwatch,hand,right,3500
3352,user01,smartwatch,hand,right,4000
3354,user01,smartwatch,hand,right,4000
3356,user01,smartwatch,hand,right,4000
3360,user01,smartwatch,hand,right,4000
3366,user01,smartwatch,hand,right,4000
3368,user01,smartwatch,hand,right,4000
3372,user01,smartwatch,hand,right,4000
3373,user01,smartwatch,hand,right,4000
3377,user01,smartwatch,hand,right,4000
3378,user01,smartwatch,hand,right,4000
3379,user01,smartwatch,hand,right,4000
3380,user01,smartwatch,hand,right,4000
3381,user01,smartwatch,hand,right,4000
3389,user01,smartwatch,hand,right,3000
3390,user01,smartwatch,hand,right,3000
3392,user01,smartwatch,hand,right,3000
3396,user01,smartwatch,hand,right,3000
3397,user01,smartwatch,hand,right,3000
3403,user01,smartwatch,hand,right,3000
3404,user01,smartwatch,hand,right,3000
3406,user01,smartwatch,hand,right,3000
3409,user01,smartwatch,hand,right,3000
3411,user01,smartwatch,hand,right,3000
3413,user01,smartwatch,hand,right,3000
3415,user01,smartwatch,hand,right,3500
3418,user01,smartwatch,hand,right,3500
3421,user01,smartwatch,hand,right,3500
3422,user01,smartwatch,hand,right,3500
3426,user01,smartwatch,hand,right,3500
3428,user01,smartwatch,hand,right,3500
3429,user01,smartwatch,hand,right,3500
3430,user01,smartwatch,hand,right,3500
3432,user01,smartwatch,hand,right,3500
3433,user01,smartwatch,hand,right,3500
3435,user01,smartwatch,hand,right,3500
3436,user01,smartwatch,hand,right,3500
3437,user01,smartwatch,hand,right,3500
3439,user01,smartwatch,hand,right,3500
3442,user01,smartwatch,hand,right,3500
3443,user01,smartwatch,hand,right,3500
3444,user01,smartwatch,hand,right,3500
3450,user01,smartwatch,hand,right,4000
3453,user01,smartwatch,hand,right,4000
3454,user01,smartwatch,hand,right,4000
3456,user01,smartwatch,hand,right,4000
3458,user01,smartwatch,hand,right,4000
3459,user01,smartwatch,hand,right,4000
3460,user01,smartwatch,hand,right,4000
